income,credit_score,debt_to_income,age,existing_loans,employment,home_ownership,purpose,region,approved
49811.42,598.0,0.402,44.0,0,unemployed,rent,business,NA,1
40702.39,720.0,0.172,47.0,2,full_time,rent,vacation,APAC,1
80702.28,753.0,0.328,52.0,0,,rent,education,NA,1
68345.02,655.0,0.223,31.0,0,,rent,business,NA,1
85688.78,622.0,0.273,40.0,2,full_time,own,debt_consolidation,EU,1
64194.81,657.0,0.458,40.0,0,,mortgage,business,EU,1
39707.04,622.0,0.384,39.0,1,self_employed,rent,education,NA,1
82390.33,683.0,0.456,39.0,0,part_time,mortgage,education,APAC,1
58333.33,697.0,0.36,38.0,1,self_employed,rent,auto,NA,1
71156.06,669.0,0.368,40.0,1,self_employed,rent,medical,NA,1
53345.73,807.0,0.106,45.0,1,part_time,own,business,NA,1
94597.43,640.0,0.282,50.0,0,full_time,own,education,EU,1
49221.83,787.0,0.293,30.0,1,full_time,rent,home_improvement,EU,1
58926.26,617.0,0.467,36.0,1,part_time,rent,medical,APAC,1
66934.08,695.0,0.259,34.0,1,part_time,rent,medical,EU,1
45340.72,773.0,0.352,32.0,0,full_time,rent,vacation,NA,1
70949.35,769.0,0.347,22.0,1,,own,vacation,EU,1
94014.39,661.0,0.459,38.0,2,full_time,own,home_improvement,NA,1
56171.68,729.0,0.304,43.0,1,full_time,mortgage,debt_consolidation,EU,1
72112.57,719.0,0.419,36.0,2,full_time,mortgage,vacation,NA,1
15510.16,652.0,0.115,38.0,0,self_employed,rent,auto,NA,0
64299.27,733.0,0.126,42.0,0,,rent,vacation,APAC,1
59365.24,820.0,0.046,52.0,1,unemployed,rent,home_improvement,EU,1
50267.04,723.0,0.414,34.0,1,part_time,mortgage,debt_consolidation,APAC,1
84466.11,730.0,0.401,26.0,2,full_time,mortgage,auto,APAC,1
59127.61,737.0,0.428,37.0,0,part_time,mortgage,vacation,NA,1
61805.41,588.0,0.239,57.0,1,self_employed,own,education,NA,1
58210.53,722.0,0.252,26.0,3,part_time,own,vacation,NA,1
30497.31,619.0,0.305,45.0,2,full_time,mortgage,auto,NA,1
44624.24,649.0,0.493,50.0,0,part_time,mortgage,auto,NA,1
82299.68,841.0,0.523,18.0,0,full_time,own,education,NA,1
27020.89,672.0,0.415,42.0,1,full_time,rent,auto,EU,1
51206.32,638.0,0.36,44.0,0,full_time,rent,education,NA,1
57805.04,771.0,0.48,35.0,1,full_time,own,medical,NA,1
96385.19,624.0,0.289,32.0,3,self_employed,rent,education,NA,1
78834.87,659.0,0.273,32.0,1,full_time,own,business,APAC,1
54970.93,777.0,0.305,35.0,3,full_time,mortgage,auto,NA,1
,693.0,0.203,35.0,0,self_employed,rent,home_improvement,LATAM,1
51670.72,581.0,0.299,33.0,0,self_employed,mortgage,home_improvement,APAC,1
83163.8,728.0,0.186,35.0,0,full_time,rent,education,APAC,1
40540.21,662.0,0.443,50.0,0,full_time,mortgage,debt_consolidation,EU,1
84318.64,798.0,0.385,26.0,0,full_time,own,education,APAC,1
57689.59,648.0,0.492,21.0,0,part_time,mortgage,home_improvement,NA,1
46486.92,764.0,0.124,50.0,3,self_employed,mortgage,education,EU,1
61091.41,814.0,0.548,36.0,0,full_time,own,business,NA,1
69992.2,630.0,0.131,34.0,0,self_employed,mortgage,auto,NA,1
56094.53,676.0,0.176,37.0,1,part_time,own,business,LATAM,1
74971.16,717.0,0.246,40.0,1,part_time,mortgage,home_improvement,EU,1
54506.11,630.0,0.477,33.0,0,full_time,mortgage,vacation,NA,1
76166.7,709.0,0.347,43.0,0,self_employed,rent,business,NA,1
72960.0,674.0,0.291,28.0,1,full_time,rent,education,NA,1
63903.39,673.0,0.225,35.0,1,full_time,rent,auto,APAC,1
57055.12,693.0,0.155,18.0,0,full_time,rent,debt_consolidation,APAC,1
,695.0,0.456,50.0,0,full_time,mortgage,medical,NA,1
74904.57,701.0,0.416,36.0,2,full_time,rent,debt_consolidation,NA,1
102112.38,648.0,0.482,45.0,2,full_time,rent,medical,NA,1
81909.57,651.0,0.368,43.0,2,full_time,rent,business,EU,1
82567.82,682.0,0.01,43.0,0,full_time,rent,vacation,EU,1
120593.22,687.0,0.171,38.0,1,part_time,rent,debt_consolidation,APAC,1
74287.25,659.0,0.376,42.0,0,part_time,mortgage,vacation,EU,1
73723.58,713.0,0.276,28.0,0,,rent,home_improvement,NA,1
77672.27,563.0,0.253,26.0,0,full_time,mortgage,vacation,NA,1
46838.61,639.0,0.188,37.0,1,full_time,own,auto,NA,1
57009.77,670.0,0.434,31.0,1,part_time,own,education,APAC,1
55888.95,630.0,0.375,52.0,0,part_time,mortgage,medical,EU,1
76657.05,804.0,0.38,42.0,1,full_time,own,auto,LATAM,1
61864.86,691.0,0.244,31.0,0,self_employed,own,education,NA,1
67488.02,702.0,0.341,35.0,2,self_employed,mortgage,home_improvement,LATAM,1
84574.18,656.0,0.159,39.0,0,self_employed,rent,business,NA,1
80536.71,689.0,0.304,37.0,0,,own,education,NA,1
62089.02,605.0,0.017,41.0,1,full_time,mortgage,auto,NA,1
52940.09,678.0,0.132,39.0,2,self_employed,rent,auto,NA,1
85434.95,624.0,0.281,24.0,3,self_employed,rent,auto,NA,1
78930.04,671.0,0.605,18.0,0,self_employed,rent,auto,NA,1
36087.38,511.0,0.104,34.0,1,self_employed,mortgage,education,EU,0
59363.23,611.0,0.171,44.0,0,self_employed,other,debt_consolidation,APAC,1
67979.28,792.0,0.346,34.0,1,part_time,rent,home_improvement,APAC,1
79018.93,748.0,0.532,50.0,0,full_time,mortgage,debt_consolidation,APAC,1
81381.83,782.0,0.344,38.0,1,full_time,own,education,APAC,1
70110.31,787.0,0.404,52.0,1,part_time,mortgage,medical,LATAM,1
,737.0,0.279,50.0,3,self_employed,rent,education,NA,1
66154.46,658.0,0.259,49.0,1,full_time,rent,vacation,LATAM,1
52870.67,617.0,0.33,26.0,1,full_time,rent,debt_consolidation,NA,0
60297.24,770.0,0.241,38.0,0,unemployed,other,debt_consolidation,NA,1
65341.84,695.0,0.407,50.0,1,full_time,rent,debt_consolidation,EU,1
64375.77,850.0,0.127,41.0,0,full_time,own,auto,NA,1
31059.69,664.0,0.427,44.0,0,part_time,own,business,NA,1
57845.3,828.0,0.325,24.0,0,full_time,own,education,NA,1
66011.7,679.0,0.294,57.0,2,full_time,own,debt_consolidation,APAC,1
59935.34,784.0,0.123,30.0,2,part_time,own,debt_consolidation,APAC,1
60557.17,809.0,0.202,18.0,1,unemployed,mortgage,education,NA,1
73783.84,618.0,0.464,34.0,0,full_time,rent,vacation,NA,1
45578.77,656.0,0.295,18.0,2,full_time,own,debt_consolidation,EU,1
35695.24,618.0,0.353,27.0,0,full_time,rent,education,NA,0
58732.94,604.0,0.214,64.0,1,part_time,rent,auto,NA,1
78754.06,737.0,0.317,34.0,1,full_time,own,debt_consolidation,NA,1
95375.95,676.0,0.155,24.0,2,full_time,own,business,APAC,1
79078.31,694.0,0.332,38.0,2,part_time,mortgage,business,NA,1
38571.25,729.0,0.364,29.0,0,unemployed,rent,business,NA,1
60817.39,560.0,0.358,47.0,1,full_time,rent,education,NA,1
69619.42,780.0,0.212,29.0,0,part_time,own,vacation,EU,1
68196.64,666.0,0.279,41.0,2,self_employed,rent,education,NA,1
74707.48,727.0,0.384,27.0,1,full_time,rent,auto,EU,1
48493.12,733.0,0.295,64.0,1,self_employed,mortgage,home_improvement,APAC,1
66168.98,786.0,0.286,43.0,0,full_time,rent,education,NA,1
72565.81,683.0,0.548,37.0,2,full_time,mortgage,debt_consolidation,NA,1
79862.08,541.0,0.206,35.0,2,full_time,own,auto,NA,1
50497.07,694.0,0.45,32.0,0,full_time,rent,auto,LATAM,1
58787.18,704.0,0.181,30.0,0,self_employed,own,medical,EU,1
16331.28,618.0,0.399,30.0,1,part_time,rent,business,APAC,0
53813.68,700.0,0.405,55.0,0,self_employed,rent,home_improvement,APAC,1
55560.53,665.0,0.259,32.0,0,part_time,own,home_improvement,LATAM,1
46647.48,596.0,0.174,18.0,1,full_time,rent,education,APAC,1
67981.02,737.0,0.084,26.0,1,self_employed,own,auto,NA,1
63992.98,651.0,0.246,47.0,0,self_employed,own,business,EU,1
24334.15,662.0,0.383,35.0,0,full_time,mortgage,medical,LATAM,1
68879.14,658.0,0.191,37.0,2,self_employed,rent,debt_consolidation,EU,1
48290.17,776.0,0.332,50.0,1,self_employed,rent,medical,APAC,1
73742.4,687.0,0.143,30.0,1,full_time,mortgage,home_improvement,LATAM,1
41926.68,696.0,0.292,44.0,3,full_time,mortgage,debt_consolidation,EU,1
65540.12,659.0,0.182,31.0,1,full_time,other,education,EU,1
59903.06,722.0,0.311,44.0,1,,rent,vacation,EU,1
70455.83,784.0,0.26,34.0,1,part_time,own,business,NA,1
67244.55,735.0,0.177,36.0,1,self_employed,mortgage,medical,NA,1
60407.04,738.0,0.241,46.0,1,self_employed,mortgage,debt_consolidation,EU,1
37347.1,732.0,0.208,45.0,0,full_time,mortgage,vacation,LATAM,1
38410.26,593.0,0.162,36.0,0,unemployed,mortgage,auto,LATAM,1
54490.04,629.0,0.45,33.0,2,full_time,rent,debt_consolidation,NA,1
64850.96,676.0,0.277,54.0,2,part_time,rent,education,APAC,1
54051.54,639.0,0.056,44.0,1,full_time,mortgage,education,NA,1
76253.81,615.0,0.245,34.0,1,full_time,rent,medical,EU,1
59974.02,559.0,0.43,31.0,2,,mortgage,debt_consolidation,LATAM,1
47629.77,596.0,0.229,48.0,1,,rent,vacation,LATAM,1
59994.27,672.0,0.5,39.0,0,full_time,own,debt_consolidation,EU,1
69065.48,685.0,0.217,36.0,3,full_time,mortgage,medical,EU,1
70847.92,634.0,0.38,39.0,0,part_time,mortgage,auto,NA,1
98810.82,696.0,0.444,41.0,0,self_employed,mortgage,home_improvement,APAC,1
52959.63,660.0,0.374,37.0,1,full_time,rent,home_improvement,NA,1
63677.38,766.0,0.155,50.0,0,full_time,mortgage,auto,NA,1
72670.23,679.0,0.207,51.0,0,part_time,mortgage,vacation,APAC,1
64578.39,739.0,0.46,43.0,0,part_time,mortgage,medical,NA,1
55988.87,704.0,0.223,52.0,0,part_time,rent,business,EU,1
37113.37,592.0,0.437,38.0,0,unemployed,rent,debt_consolidation,NA,0
55804.98,684.0,0.268,45.0,0,full_time,rent,auto,NA,1
45673.36,604.0,0.337,48.0,1,full_time,rent,debt_consolidation,NA,1
33921.08,682.0,0.154,48.0,0,self_employed,rent,auto,NA,1
50677.78,638.0,0.247,47.0,1,part_time,own,debt_consolidation,NA,1
46152.35,717.0,0.215,44.0,0,full_time,rent,auto,EU,1
75508.16,596.0,0.347,58.0,0,self_employed,mortgage,home_improvement,EU,1
75819.65,691.0,0.331,33.0,1,full_time,rent,medical,NA,1
48730.17,730.0,0.376,36.0,0,full_time,other,vacation,APAC,1
60315.88,754.0,0.261,36.0,1,full_time,mortgage,home_improvement,APAC,1
31551.63,637.0,0.208,34.0,2,,mortgage,vacation,EU,0
56101.88,691.0,0.342,18.0,0,self_employed,own,business,EU,1
72181.67,703.0,0.196,52.0,3,full_time,other,auto,EU,1
79848.88,798.0,0.449,28.0,0,full_time,mortgage,auto,NA,1
52165.15,586.0,0.306,40.0,0,part_time,rent,auto,NA,1
,626.0,0.281,24.0,0,full_time,own,business,NA,1
37717.55,850.0,0.375,44.0,1,self_employed,own,medical,APAC,1
42542.7,671.0,0.311,30.0,1,full_time,own,vacation,NA,1
77773.91,558.0,0.121,27.0,2,self_employed,rent,education,LATAM,1
95080.18,649.0,0.193,40.0,0,self_employed,own,auto,NA,1
73881.78,496.0,0.447,31.0,1,full_time,rent,vacation,NA,1
64273.84,707.0,0.33,32.0,1,part_time,rent,vacation,NA,1
25486.69,747.0,0.118,40.0,1,part_time,rent,business,APAC,1
28595.95,626.0,0.362,46.0,0,full_time,mortgage,vacation,NA,1
67329.37,657.0,0.253,30.0,2,full_time,mortgage,home_improvement,EU,1
58554.87,755.0,0.215,28.0,0,self_employed,own,education,EU,1
45094.97,567.0,0.183,38.0,1,part_time,mortgage,education,NA,1
66179.59,597.0,0.44,43.0,0,part_time,mortgage,home_improvement,APAC,1
67072.36,674.0,0.084,53.0,0,full_time,own,vacation,APAC,1
81999.49,637.0,0.219,27.0,1,part_time,other,education,EU,1
67458.84,669.0,0.334,35.0,0,part_time,own,vacation,NA,1
87111.1,602.0,0.509,50.0,0,full_time,mortgage,debt_consolidation,APAC,1
65143.89,705.0,0.386,58.0,0,full_time,rent,education,APAC,1
62923.97,680.0,0.218,28.0,1,full_time,mortgage,vacation,LATAM,1
84157.62,728.0,0.504,31.0,1,,own,home_improvement,NA,1
47388.06,704.0,0.157,42.0,1,full_time,other,education,LATAM,1
115660.05,704.0,0.352,32.0,2,self_employed,own,business,APAC,1
71754.63,589.0,0.379,30.0,1,full_time,mortgage,business,NA,1
71854.93,724.0,0.214,40.0,2,self_employed,own,business,APAC,1
74451.73,667.0,0.404,53.0,1,full_time,own,medical,NA,1
98788.46,678.0,0.258,25.0,1,part_time,mortgage,auto,NA,1
,763.0,0.403,53.0,1,full_time,rent,debt_consolidation,EU,1
36108.99,640.0,0.099,32.0,0,part_time,mortgage,business,NA,1
90262.47,785.0,0.36,41.0,1,unemployed,mortgage,education,NA,1
58863.86,791.0,0.271,54.0,0,full_time,own,debt_consolidation,EU,1
66928.79,743.0,0.458,41.0,0,full_time,rent,vacation,LATAM,1
41973.43,621.0,0.315,35.0,2,full_time,own,debt_consolidation,NA,1
74471.64,537.0,0.47,45.0,1,full_time,mortgage,debt_consolidation,NA,1
53275.26,766.0,0.381,36.0,0,self_employed,own,debt_consolidation,NA,1
66803.05,698.0,0.305,43.0,0,full_time,own,debt_consolidation,NA,1
59886.22,638.0,0.415,36.0,2,self_employed,own,education,LATAM,1
99650.23,772.0,0.415,47.0,0,full_time,own,vacation,NA,1
100680.69,630.0,0.377,24.0,1,unemployed,mortgage,vacation,EU,1
65837.24,660.0,0.045,28.0,1,full_time,mortgage,debt_consolidation,NA,1
66151.6,727.0,0.202,24.0,0,unemployed,rent,debt_consolidation,LATAM,1
58278.03,612.0,0.486,37.0,1,full_time,own,vacation,NA,1
84908.11,682.0,0.169,23.0,1,unemployed,mortgage,medical,LATAM,1
59079.44,766.0,0.426,31.0,2,part_time,mortgage,home_improvement,EU,1
57415.93,705.0,0.405,27.0,0,full_time,own,education,LATAM,1
82614.67,777.0,0.233,53.0,1,self_employed,own,business,NA,1
55310.62,769.0,0.081,28.0,1,full_time,own,debt_consolidation,APAC,1
64320.41,691.0,0.252,25.0,1,full_time,own,medical,NA,1
36536.41,526.0,0.569,40.0,0,full_time,mortgage,business,EU,0
77675.43,613.0,0.216,55.0,2,self_employed,own,auto,EU,1
99935.6,743.0,0.225,37.0,0,part_time,mortgage,vacation,NA,1
77982.06,581.0,0.2,38.0,0,full_time,mortgage,auto,EU,1
91312.39,667.0,0.466,51.0,0,self_employed,mortgage,auto,NA,1
49770.16,714.0,0.291,47.0,1,full_time,own,debt_consolidation,LATAM,1
69253.84,793.0,0.245,42.0,3,full_time,mortgage,auto,NA,1
48023.12,650.0,0.49,32.0,0,full_time,mortgage,medical,NA,1
60900.22,645.0,0.39,43.0,1,full_time,other,education,APAC,1
78899.81,686.0,0.21,24.0,0,part_time,own,debt_consolidation,APAC,1
66832.77,715.0,0.173,32.0,2,full_time,own,vacation,NA,1
39572.46,679.0,0.459,52.0,0,full_time,rent,home_improvement,NA,1
41329.48,763.0,0.322,51.0,0,full_time,mortgage,vacation,EU,1
40139.05,634.0,0.134,42.0,1,self_employed,own,medical,APAC,1
73846.15,698.0,0.106,19.0,2,,rent,medical,NA,1
102150.1,721.0,0.186,26.0,3,full_time,mortgage,vacation,NA,1
89524.25,662.0,0.171,31.0,0,part_time,rent,home_improvement,APAC,1
,749.0,0.074,36.0,3,full_time,own,auto,NA,1
90579.37,700.0,0.188,25.0,1,self_employed,mortgage,business,APAC,1
81855.21,745.0,0.21,36.0,0,full_time,mortgage,medical,APAC,1
37184.6,704.0,0.264,56.0,0,full_time,rent,home_improvement,APAC,1
59542.37,716.0,0.523,42.0,0,full_time,mortgage,vacation,NA,1
84719.4,646.0,0.288,40.0,1,full_time,mortgage,business,NA,1
74907.8,646.0,0.3,28.0,1,full_time,rent,education,EU,1
41436.29,776.0,0.381,22.0,0,part_time,other,auto,NA,1
75993.36,734.0,0.292,26.0,1,full_time,own,vacation,NA,1
26524.99,618.0,0.368,21.0,0,full_time,mortgage,education,NA,0
60989.2,703.0,0.354,39.0,1,part_time,rent,medical,NA,1
85483.22,524.0,0.335,42.0,0,part_time,rent,auto,NA,1
65331.1,650.0,0.652,28.0,1,self_employed,rent,medical,NA,1
56019.12,757.0,0.429,39.0,0,full_time,rent,business,NA,1
81008.23,681.0,0.19,53.0,1,self_employed,rent,business,EU,1
82545.53,698.0,0.364,58.0,2,part_time,own,debt_consolidation,NA,1
88580.71,479.0,0.225,46.0,1,full_time,mortgage,home_improvement,EU,1
80738.16,663.0,0.374,36.0,0,full_time,mortgage,education,APAC,1
84464.75,714.0,0.155,45.0,2,full_time,rent,education,APAC,1
78192.35,723.0,0.187,52.0,0,full_time,mortgage,home_improvement,LATAM,1
69779.52,757.0,0.361,18.0,0,part_time,mortgage,medical,LATAM,1
66611.16,675.0,0.44,53.0,1,part_time,mortgage,vacation,NA,1
60729.33,678.0,0.38,33.0,1,full_time,other,auto,NA,1
43177.37,597.0,0.422,33.0,0,full_time,mortgage,home_improvement,APAC,1
47804.39,676.0,0.365,34.0,2,self_employed,rent,education,APAC,1
59923.74,602.0,0.341,41.0,1,full_time,rent,home_improvement,NA,1
69346.14,561.0,0.26,27.0,1,full_time,mortgage,business,LATAM,0
90934.63,614.0,0.418,35.0,2,unemployed,mortgage,auto,APAC,1
64247.65,796.0,0.443,43.0,0,full_time,mortgage,auto,APAC,1
83062.57,671.0,0.312,40.0,1,part_time,rent,debt_consolidation,NA,1
84427.68,705.0,0.306,42.0,1,self_employed,own,debt_consolidation,EU,1
60833.96,654.0,0.511,35.0,1,full_time,rent,medical,NA,1
75704.42,565.0,0.318,45.0,1,full_time,rent,home_improvement,NA,1
60616.5,756.0,0.329,49.0,1,self_employed,mortgage,business,NA,1
88798.45,538.0,0.378,48.0,0,full_time,own,home_improvement,NA,1
76445.18,651.0,0.308,42.0,1,full_time,own,vacation,APAC,1
43571.29,686.0,0.222,47.0,2,full_time,own,education,EU,1
67907.44,706.0,0.365,47.0,2,self_employed,own,business,EU,1
94666.02,639.0,0.315,65.0,1,full_time,own,auto,NA,1
61737.84,561.0,0.541,50.0,0,full_time,other,business,LATAM,1
73058.87,634.0,0.415,37.0,1,full_time,rent,debt_consolidation,LATAM,1
74825.82,638.0,0.249,29.0,2,full_time,rent,education,EU,1
46340.79,636.0,0.407,35.0,2,part_time,mortgage,auto,NA,1
74192.74,758.0,0.357,35.0,2,self_employed,rent,medical,NA,1
39910.97,605.0,0.477,43.0,0,full_time,rent,vacation,EU,0
53738.77,711.0,0.257,31.0,1,part_time,mortgage,vacation,APAC,1
84363.01,701.0,0.343,50.0,0,part_time,rent,vacation,LATAM,1
71421.61,757.0,0.308,24.0,0,self_employed,rent,business,NA,1
59519.4,681.0,0.327,22.0,0,full_time,rent,home_improvement,NA,1
73036.3,745.0,0.214,37.0,0,full_time,mortgage,debt_consolidation,NA,1
63918.34,678.0,0.389,30.0,2,part_time,rent,auto,NA,1
65226.41,720.0,0.37,25.0,3,part_time,mortgage,home_improvement,EU,1
76822.73,585.0,0.474,32.0,0,part_time,mortgage,home_improvement,EU,1
51907.38,505.0,0.319,30.0,1,full_time,mortgage,medical,APAC,1
65726.06,716.0,0.271,38.0,1,full_time,mortgage,auto,NA,1
59379.17,720.0,0.415,32.0,2,full_time,mortgage,vacation,NA,1
36459.14,723.0,0.225,33.0,2,full_time,own,business,EU,1
48431.8,653.0,0.45,38.0,1,full_time,own,medical,APAC,1
93227.72,794.0,0.45,48.0,0,full_time,rent,medical,APAC,1
71925.02,658.0,0.471,53.0,1,full_time,rent,home_improvement,APAC,1
41175.41,719.0,0.365,39.0,1,full_time,rent,education,EU,1
37273.62,732.0,0.262,40.0,0,unemployed,mortgage,medical,NA,1
62981.05,810.0,0.333,36.0,0,full_time,rent,business,APAC,1
93101.36,668.0,0.366,43.0,0,full_time,mortgage,medical,LATAM,1
61638.35,644.0,0.253,42.0,1,part_time,mortgage,business,NA,1
88525.99,585.0,0.48,51.0,0,full_time,mortgage,education,NA,1
71334.75,799.0,0.39,19.0,1,full_time,mortgage,debt_consolidation,NA,1
73482.51,719.0,0.213,36.0,1,full_time,rent,business,EU,1
40957.03,722.0,0.546,41.0,1,,mortgage,medical,EU,1
81875.41,850.0,0.332,38.0,1,full_time,other,debt_consolidation,NA,1
58971.22,713.0,0.189,29.0,0,full_time,own,education,NA,1
80535.66,599.0,0.22,25.0,0,full_time,own,education,EU,1
50344.94,676.0,0.499,46.0,0,full_time,mortgage,medical,NA,1
68186.89,622.0,0.539,30.0,1,full_time,own,debt_consolidation,NA,1
71336.05,662.0,0.441,20.0,0,part_time,other,home_improvement,EU,1
62227.4,662.0,0.478,47.0,0,full_time,mortgage,vacation,NA,1
72281.81,649.0,0.466,43.0,1,full_time,mortgage,debt_consolidation,NA,1
60204.85,592.0,0.387,37.0,1,full_time,rent,home_improvement,NA,1
53316.92,801.0,0.359,29.0,0,part_time,mortgage,home_improvement,NA,1
93898.7,711.0,0.385,37.0,0,full_time,own,vacation,NA,1
83881.15,674.0,0.408,50.0,0,self_employed,mortgage,home_improvement,NA,1
,743.0,0.231,22.0,1,full_time,mortgage,medical,NA,1
75232.0,723.0,0.408,22.0,0,unemployed,rent,debt_consolidation,APAC,1
51631.78,709.0,0.495,32.0,2,full_time,rent,medical,APAC,1
43675.68,738.0,0.295,38.0,1,part_time,mortgage,business,NA,1
83608.57,699.0,0.282,33.0,0,full_time,rent,home_improvement,EU,1
34326.21,737.0,0.377,44.0,0,full_time,rent,debt_consolidation,NA,1
81683.41,743.0,0.242,49.0,1,part_time,mortgage,business,APAC,1
60451.0,701.0,0.162,41.0,2,unemployed,mortgage,vacation,NA,1
61192.16,675.0,0.458,44.0,0,part_time,mortgage,business,NA,1
72375.52,797.0,0.266,41.0,0,full_time,mortgage,debt_consolidation,NA,1
,657.0,0.322,38.0,1,full_time,mortgage,home_improvement,NA,1
50125.82,717.0,0.247,25.0,1,full_time,mortgage,vacation,NA,1
77919.06,719.0,0.473,28.0,2,part_time,mortgage,medical,NA,1
67040.67,647.0,0.422,24.0,1,full_time,rent,home_improvement,EU,1
42391.01,633.0,0.291,37.0,0,full_time,mortgage,medical,NA,1
61942.26,665.0,0.178,40.0,0,full_time,rent,debt_consolidation,NA,1
89863.02,656.0,0.278,24.0,1,self_employed,own,home_improvement,APAC,1
95178.71,588.0,0.388,39.0,0,full_time,mortgage,home_improvement,NA,1
77912.27,644.0,0.343,29.0,0,full_time,rent,debt_consolidation,NA,1
43573.82,709.0,0.333,27.0,0,full_time,mortgage,home_improvement,EU,1
73830.92,779.0,0.345,32.0,1,full_time,rent,business,NA,1
80315.5,729.0,0.411,27.0,0,full_time,mortgage,home_improvement,APAC,1
78062.74,508.0,0.315,44.0,0,part_time,mortgage,home_improvement,NA,1
79129.18,735.0,0.374,36.0,1,full_time,mortgage,medical,NA,1
71538.74,651.0,0.202,46.0,4,full_time,mortgage,education,APAC,1
63696.58,722.0,0.626,34.0,1,full_time,rent,home_improvement,APAC,1
,689.0,0.286,34.0,1,full_time,rent,auto,APAC,1
30837.16,677.0,0.344,57.0,0,part_time,own,auto,NA,1
71113.55,683.0,0.388,22.0,2,full_time,rent,debt_consolidation,EU,1
,688.0,0.271,51.0,0,part_time,rent,home_improvement,LATAM,1
75036.37,784.0,0.321,55.0,0,full_time,mortgage,medical,NA,1
40924.21,689.0,0.319,46.0,0,full_time,mortgage,medical,LATAM,1
76610.3,766.0,0.21,35.0,1,full_time,rent,home_improvement,EU,1
101981.81,756.0,0.373,52.0,1,full_time,rent,education,APAC,1
66412.1,737.0,0.122,35.0,0,full_time,mortgage,education,NA,1
63890.02,565.0,0.53,31.0,0,full_time,mortgage,home_improvement,LATAM,1
70562.04,768.0,0.415,34.0,0,self_employed,rent,education,APAC,1
101582.07,658.0,0.397,32.0,1,full_time,rent,auto,APAC,1
46574.34,740.0,0.112,29.0,2,full_time,mortgage,debt_consolidation,LATAM,1
68657.72,622.0,0.225,49.0,0,full_time,rent,business,APAC,1
50606.17,607.0,0.487,30.0,0,full_time,mortgage,home_improvement,EU,1
55153.92,828.0,0.818,38.0,0,full_time,mortgage,medical,EU,1
64107.37,623.0,0.463,24.0,3,full_time,rent,auto,APAC,1
89251.82,770.0,0.444,38.0,2,part_time,own,education,APAC,1
97417.83,698.0,0.383,26.0,0,part_time,own,vacation,EU,1
73066.56,661.0,0.218,26.0,0,full_time,rent,education,EU,1
58221.29,687.0,0.439,37.0,0,full_time,own,business,APAC,1
109869.3,599.0,0.188,49.0,1,part_time,own,home_improvement,NA,1
,689.0,0.175,42.0,1,full_time,own,home_improvement,APAC,1
54719.55,614.0,0.167,43.0,1,part_time,own,education,EU,1
33051.03,662.0,0.437,37.0,0,part_time,mortgage,home_improvement,APAC,1
90129.65,755.0,0.313,35.0,1,full_time,mortgage,business,NA,1
82428.42,708.0,0.332,46.0,2,full_time,rent,debt_consolidation,EU,1
108520.5,586.0,0.318,32.0,0,part_time,rent,business,NA,1
39988.58,750.0,0.185,46.0,0,full_time,rent,auto,EU,1
91247.07,690.0,0.24,50.0,0,full_time,own,debt_consolidation,APAC,1
66262.44,652.0,0.246,30.0,2,full_time,own,home_improvement,EU,1
79509.8,742.0,0.151,31.0,2,full_time,rent,medical,EU,1
35340.01,678.0,0.259,33.0,0,full_time,rent,home_improvement,NA,1
91425.47,608.0,0.19,23.0,2,full_time,rent,education,EU,1
79157.3,819.0,0.389,33.0,1,self_employed,mortgage,debt_consolidation,APAC,1
64299.62,689.0,0.399,51.0,1,unemployed,mortgage,business,APAC,1
76612.03,684.0,0.165,28.0,0,unemployed,mortgage,debt_consolidation,NA,1
51221.08,662.0,0.284,51.0,1,full_time,own,medical,EU,1
54570.08,773.0,0.543,34.0,2,full_time,rent,auto,APAC,1
56658.0,653.0,0.202,59.0,0,self_employed,mortgage,business,EU,1
31650.9,582.0,0.371,31.0,0,part_time,mortgage,medical,EU,0
80511.65,642.0,0.333,37.0,2,full_time,own,home_improvement,LATAM,1
86448.69,783.0,0.451,29.0,2,self_employed,rent,auto,APAC,1
52375.81,748.0,0.355,31.0,0,full_time,rent,debt_consolidation,NA,1
71267.65,672.0,0.268,51.0,1,part_time,mortgage,vacation,EU,1
60220.27,786.0,0.328,43.0,2,unemployed,other,home_improvement,EU,1
70908.93,742.0,0.33,48.0,0,unemployed,mortgage,education,APAC,1
53703.61,671.0,0.309,25.0,0,full_time,rent,education,NA,1
49098.35,678.0,0.162,45.0,1,full_time,rent,debt_consolidation,NA,1
83937.35,713.0,0.469,28.0,3,part_time,rent,education,EU,1
63850.33,632.0,0.448,25.0,0,part_time,rent,home_improvement,NA,1
101397.96,690.0,0.195,40.0,1,full_time,mortgage,medical,NA,1
65833.58,712.0,0.284,40.0,0,full_time,mortgage,home_improvement,LATAM,1
48330.6,572.0,0.293,39.0,3,part_time,rent,education,NA,0
87084.94,677.0,0.181,45.0,1,full_time,rent,debt_consolidation,NA,1
76354.4,669.0,0.096,47.0,1,unemployed,mortgage,medical,NA,1
78083.71,762.0,0.24,53.0,1,self_employed,rent,education,NA,1
86430.81,561.0,0.277,26.0,2,full_time,mortgage,medical,NA,1
53249.67,663.0,0.147,53.0,0,full_time,own,medical,NA,1
,656.0,0.341,57.0,1,full_time,own,home_improvement,NA,1
